age,attrition,businesstravel,dailyrate,distancefromhome,education,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,over18,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,attrition_flag,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,department_Research & Development,department_Sales,maritalstatus_Married,maritalstatus_Single,overtime_Yes,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Male,monthlyincome_log
34.0,No,Travel_Rarely,511,3,2,4,32,1,2,4,6029.0,25353,5,Y,12,3,1,80,0,6,3,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,8.704502289721232
21.0,Yes,Travel_Rarely,337,7,1,2,31,3,1,2,2679.0,4567,1,Y,13,3,2,80,0,1,3,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,7.893572073504902
38.0,No,Travel_Rarely,1153,6,2,4,40,2,1,3,3702.0,16376,1,Y,11,3,2,80,1,5,3,3,5,4,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8.216898580913613
22.0,Yes,Travel_Rarely,1294,8,1,3,79,3,1,1,2398.0,15999,1,Y,17,3,3,80,0,1,6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,7.782807262839695
31.0,No,Travel_Rarely,196,29,4,1,91,2,2,4,5468.0,13402,1,Y,14,3,1,80,2,13,3,3,12,7,5,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,8.606851063346772
51.0,No,Travel_Rarely,942,3,3,1,53,3,3,3,13116.0,22984,2,Y,11,3,4,80,0,15,2,3,2,2,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,9.481664377815147
37.0,No,Travel_Rarely,589,9,2,2,46,2,2,2,4189.0,8800,1,Y,14,3,1,80,2,5,2,3,5,2,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,8.340456012916183
46.0,No,Travel_Rarely,734,2,4,3,46,3,5,4,16581.0,14218,7,Y,17,3,3,80,1,24,3,3,2,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,9.716073048676163
36.0,No,Travel_Rarely,1383,10,3,4,90,3,3,1,8321.0,25949,7,Y,13,3,4,80,1,15,1,3,12,8,5,7,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,9.026657889542886
44.0,Yes,Travel_Frequently,429,1,2,3,99,3,1,2,2342.0,11092,1,Y,12,3,3,80,3,6,2,2,5,3,2,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,7.759187438507795
37.0,No,Travel_Rarely,1239,8,2,3,89,3,2,2,4071.0,12832,2,Y,13,3,3,80,0,19,4,2,10,0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8.311889558230359
35.0,Yes,Travel_Rarely,303,27,3,3,84,3,2,4,5813.0,13492,1,Y,18,3,4,80,0,10,2,3,10,7,7,7,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,8.668024081118821
33.0,No,Travel_Rarely,867,8,4,4,90,4,1,1,3143.0,6076,6,Y,19,3,2,80,1,14,1,3,10,8,7,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,8.053251153549096
28.0,No,Travel_Rarely,1181,1,3,3,82,3,1,4,2044.0,5531,1,Y,11,3,3,80,1,5,6,4,5,3,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7.623153068476902
39.0,No,Travel_Rarely,1253,10,1,3,65,3,3,3,13464.0,7914,7,Y,21,4,3,80,0,9,3,3,4,3,2,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,9.5078490052457
46.0,No,Non-Travel,849,26,2,2,98,2,2,2,7991.0,25166,8,Y,15,3,3,80,0,6,3,3,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,8.98619632032839
40.0,No,Travel_Rarely,616,2,2,3,99,3,1,1,3377.0,25605,4,Y,17,3,4,80,1,7,5,2,4,3,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8.125039097367745
42.0,No,Travel_Rarely,1128,13,3,2,95,4,2,1,5538.0,5696,5,Y,18,3,3,80,2,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,8.619569258033104
35.0,No,Non-Travel,1180,2,2,2,90,3,2,4,5762.0,24442,2,Y,14,3,3,80,1,15,6,3,7,7,1,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.659213451436667
38.0,No,Non-Travel,1336,2,3,1,100,3,1,2,2592.0,7129,5,Y,13,3,4,80,3,13,3,3,11,10,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.860570785538664
34.0,Yes,Travel_Frequently,234,9,4,4,93,3,2,1,5346.0,6208,4,Y,17,3,3,80,1,11,3,2,7,1,0,7,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8.584290934948731
37.0,Yes,Travel_Rarely,370,10,4,4,58,3,2,1,4213.0,4992,1,Y,15,3,2,80,0,10,4,1,10,3,0,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8.346167594364134
39.0,No,Travel_Frequently,766,20,3,3,83,3,2,4,4127.0,19188,2,Y,18,3,4,80,1,7,6,3,2,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,8.325548307161398
43.0,No,Non-Travel,343,9,3,1,52,3,1,3,2438.0,24978,4,Y,13,3,3,80,0,7,2,2,3,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,7.79934339821592
41.0,No,Travel_Rarely,447,5,3,2,85,4,2,2,6870.0,15530,3,Y,12,3,1,80,0,11,3,1,3,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,8.835064935031076
41.0,No,Travel_Rarely,796,4,1,3,81,3,3,3,10447.0,26458,0,Y,13,3,4,80,1,23,3,4,22,14,13,5,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,9.254165851516213
30.0,No,Travel_Rarely,1092,10,3,1,64,3,3,3,9667.0,2739,9,Y,14,3,2,80,0,9,3,3,7,7,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9.176576741823373
26.0,Yes,Travel_Rarely,920,20,2,4,69,3,1,2,2148.0,6889,0,Y,11,3,3,80,0,6,3,3,5,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,7.67275789664251
46.0,Yes,Travel_Rarely,261,21,2,4,66,3,2,2,8926.0,10842,4,Y,22,4,4,80,1,13,2,4,9,7,3,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.096835671179361
40.0,No,Travel_Rarely,1194,1,3,3,52,3,2,4,6513.0,9060,4,Y,17,3,4,80,1,12,3,3,5,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.781708985836179
34.0,No,Travel_Rarely,810,8,2,2,92,4,2,3,6799.0,22128,1,Y,21,4,3,80,2,10,5,3,10,8,4,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,8.824677891164198
58.0,No,Non-Travel,350,2,3,2,52,3,4,2,16291.0,22577,4,Y,22,4,4,80,1,37,0,2,16,9,14,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,9.698429468768303
35.0,No,Travel_Rarely,185,23,4,2,91,1,1,3,2705.0,9696,0,Y,16,3,2,80,1,6,2,4,5,4,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,7.903226808730733
47.0,No,Travel_Rarely,1001,4,3,3,92,2,3,2,10333.0,19271,8,Y,12,3,3,80,1,28,4,3,22,11,14,10,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,9.24319470884713
40.0,No,Travel_Rarely,750,12,3,2,47,3,2,1,4448.0,10748,2,Y,12,3,2,80,1,15,3,3,7,4,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8.400434630806041
54.0,No,Travel_Rarely,431,7,4,4,68,3,2,4,6854.0,15696,4,Y,15,3,2,80,1,14,2,2,7,1,1,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,8.832733591996416
31.0,No,Travel_Frequently,1125,7,4,1,68,3,3,1,9637.0,8277,2,Y,14,3,4,80,2,9,3,3,3,2,2,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,9.173468897200278
28.0,No,Travel_Rarely,1217,1,3,3,67,3,1,1,3591.0,12719,1,Y,25,4,3,80,1,3,3,3,3,2,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,8.18646442942209
38.0,No,Travel_Rarely,723,2,4,2,77,1,2,4,5405.0,4244,2,Y,20,4,1,80,2,20,4,2,4,2,0,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,8.595264726836392
26.0,No,Travel_Rarely,572,10,3,3,46,3,2,4,4684.0,9125,1,Y,13,3,1,80,0,5,4,3,5,3,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,8.452121194672523
58.0,No,Travel_Frequently,1216,15,4,1,87,3,4,3,15787.0,21624,2,Y,14,3,2,80,0,23,3,3,2,2,2,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,9.667005436782738
18.0,No,Non-Travel,1431,14,3,2,33,3,1,3,1514.0,8018,1,Y,16,3,3,80,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7.323170717943469
31.0,Yes,Travel_Rarely,359,18,5,4,89,4,1,1,2956.0,21495,0,Y,17,3,3,80,0,2,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.9919305198524775
29.0,Yes,Travel_Rarely,350,13,3,1,56,2,1,1,2335.0,3157,4,Y,15,3,4,80,3,4,3,3,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7.756195343948118
45.0,No,Non-Travel,589,2,4,3,67,3,2,3,5154.0,19665,4,Y,22,4,2,80,2,10,3,4,8,7,5,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8.54772239645106
36.0,No,Travel_Rarely,430,2,4,4,73,3,2,2,6962.0,19573,4,Y,22,4,4,80,1,15,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,8.848365694942547
43.0,No,Travel_Frequently,1422,2,4,1,92,3,2,4,5675.0,19246,1,Y,20,4,3,80,1,7,5,3,7,7,7,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,8.644002038279933
27.0,No,Travel_Frequently,1297,5,2,4,53,3,1,4,2379.0,19826,0,Y,14,3,3,80,0,6,3,2,5,4,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,7.77485576666552
29.0,No,Travel_Frequently,574,20,1,4,40,3,1,4,3812.0,7003,1,Y,13,3,2,80,0,11,3,4,11,8,3,10,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,8.246171559857563
32.0,No,Travel_Frequently,1318,10,4,4,79,3,2,4,4648.0,26075,8,Y,13,3,3,80,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,8.444407421690585
42.0,No,Non-Travel,355,10,4,3,38,3,1,3,2936.0,6161,3,Y,22,4,2,80,2,10,1,2,6,3,3,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,7.98514393119862
47.0,No,Travel_Rarely,207,9,4,2,64,3,1,3,2105.0,5411,4,Y,12,3,3,80,0,7,2,3,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7.652545692693921
46.0,No,Travel_Rarely,706,2,2,4,82,3,3,4,8578.0,19989,3,Y,14,3,3,80,1,12,4,2,9,8,4,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.057072635572965
28.0,No,Non-Travel,280,1,2,3,43,3,1,4,2706.0,10494,1,Y,15,3,2,80,1,3,2,3,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.903596289614301
29.0,No,Travel_Rarely,726,29,1,4,93,1,2,3,6384.0,21143,8,Y,17,3,4,80,2,11,3,3,7,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.76170676846664
42.0,No,Travel_Rarely,1142,8,3,4,81,3,1,3,3968.0,13624,4,Y,13,3,4,80,0,8,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,8.286269452783065
32.0,Yes,Travel_Rarely,414,2,4,3,82,2,2,2,9907.0,26186,7,Y,12,3,3,80,0,7,3,2,2,2,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,9.20109779060925
46.0,No,Travel_Rarely,1319,3,3,1,45,4,4,1,13225.0,7739,2,Y,12,3,4,80,1,25,5,3,19,17,2,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,9.489939868234607
27.0,No,Travel_Rarely,728,23,1,2,36,2,2,3,3540.0,7018,1,Y,21,4,4,80,1,9,5,3,9,8,5,8,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,8.172164452111904
29.0,No,Travel_Rarely,352,6,1,4,87,2,1,2,2804.0,15434,1,Y,11,3,4,80,0,1,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,7.9391588179567965
43.0,No,Travel_Rarely,823,6,3,1,81,2,5,3,16581.0,22539,7,Y,13,3,4,80,0,21,2,3,16,12,6,14,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.716073048676163
48.0,No,Travel_Rarely,1224,10,3,4,91,2,5,2,16581.0,13583,4,Y,12,3,4,80,0,29,3,3,22,10,12,9,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.716073048676163
29.0,Yes,Travel_Frequently,459,24,2,4,73,2,1,4,2439.0,14753,1,Y,24,4,2,80,0,1,3,2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,7.799753318287247
46.0,Yes,Travel_Rarely,1254,10,3,3,64,3,3,2,7314.0,14011,5,Y,21,4,3,80,3,14,2,3,8,7,0,7,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8.897682313454224
27.0,No,Travel_Frequently,1131,15,3,4,77,2,1,1,4774.0,23844,0,Y,19,3,4,80,1,8,2,2,7,6,7,3,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,8.471149252914831
39.0,No,Travel_Rarely,835,19,4,4,41,3,2,4,3902.0,5141,8,Y,14,3,2,80,3,7,2,3,2,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,8.269500767180615
55.0,No,Travel_Rarely,836,2,4,2,98,2,1,4,2662.0,7975,8,Y,20,4,2,80,1,19,2,4,5,2,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,7.887208585813932
28.0,No,Travel_Rarely,1172,3,3,2,78,3,1,2,2856.0,3692,1,Y,19,3,4,80,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,7.957527402230773
30.0,Yes,Travel_Rarely,945,9,3,2,89,3,1,4,1081.0,16019,1,Y,13,3,3,80,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,6.9865664594064265
22.0,Yes,Travel_Rarely,391,7,1,4,75,3,1,2,2472.0,26092,1,Y,23,4,1,80,0,1,2,3,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,7.813187267521416
36.0,No,Travel_Rarely,1266,10,4,2,63,2,2,3,5673.0,6060,1,Y,13,3,1,80,1,10,4,3,10,9,1,7,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,8.643649615368796
31.0,No,Travel_Rarely,311,20,3,2,89,3,2,3,4197.0,18624,1,Y,11,3,1,80,1,10,2,3,10,8,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.342363500380579
34.0,No,Travel_Rarely,1480,4,3,3,64,3,3,4,9713.0,24444,2,Y,13,3,4,80,3,9,3,3,5,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,9.18132342290569
29.0,No,Travel_Rarely,592,7,3,4,59,3,1,1,2062.0,19384,3,Y,14,3,2,80,0,11,2,3,3,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,7.631916513071252
37.0,No,Travel_Rarely,783,7,4,4,78,3,2,1,4284.0,13588,5,Y,22,4,3,80,1,16,2,3,5,3,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,8.36287583103188
35.0,No,Travel_Rarely,219,16,2,4,44,2,2,2,4788.0,25388,0,Y,11,3,4,80,0,4,2,3,3,2,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,8.47407690034261
45.0,No,Travel_Rarely,556,25,2,2,93,2,2,4,5906.0,23888,0,Y,13,3,4,80,2,10,2,2,9,8,3,8,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8.683893367307235
36.0,No,Travel_Frequently,1213,2,1,2,94,2,2,4,3886.0,4223,1,Y,21,4,4,80,0,10,2,2,10,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8.265392930852224
40.0,No,Travel_Rarely,1137,1,4,1,98,3,4,1,16581.0,18991,2,Y,11,3,1,80,1,22,3,3,19,7,11,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.716073048676163
26.0,No,Travel_Rarely,482,1,2,2,90,2,1,3,2933.0,14908,1,Y,13,3,3,80,1,1,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,7.984121958702927
27.0,No,Travel_Rarely,511,2,2,1,89,4,2,3,6500.0,26997,0,Y,14,3,2,80,0,9,5,2,8,7,0,7,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,8.77971129020447
48.0,No,Travel_Frequently,117,22,3,4,58,3,4,4,16581.0,2437,3,Y,11,3,2,80,1,24,3,3,22,17,4,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9.716073048676163
44.0,No,Travel_Rarely,170,1,4,2,78,4,2,1,5033.0,9364,2,Y,15,3,4,80,1,10,5,3,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8.523970175695261
34.0,Yes,Non-Travel,967,16,4,4,85,1,1,1,2307.0,14460,1,Y,23,4,2,80,1,5,2,3,5,2,3,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,7.744136627627991
56.0,Yes,Travel_Rarely,1162,24,2,1,97,3,1,4,2587.0,10261,1,Y,16,3,4,80,0,5,3,3,4,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,7.858640655620791
36.0,No,Travel_Rarely,335,17,2,3,33,2,2,2,5507.0,16822,2,Y,16,3,3,80,2,12,1,1,4,2,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,8.613956859848546
41.0,No,Travel_Rarely,337,8,3,3,54,3,2,2,4393.0,26841,5,Y,21,4,3,80,1,14,3,3,5,4,1,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,8.387995252944556
42.0,No,Travel_Rarely,1396,6,3,3,83,3,3,1,13348.0,14842,9,Y,13,3,2,80,1,18,3,4,13,7,5,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,9.499196754655733
31.0,No,Travel_Rarely,1079,10,2,3,86,3,2,4,6583.0,20115,2,Y,11,3,4,80,1,8,2,3,5,2,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,8.792397742356906
34.0,No,Travel_Rarely,735,3,1,4,75,2,2,4,8103.0,16495,3,Y,12,3,3,80,0,9,3,2,4,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,9.000113045928519
31.0,No,Travel_Rarely,471,4,3,1,62,4,1,3,3978.0,16031,8,Y,12,3,2,80,1,4,0,2,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.288785810426928
26.0,No,Travel_Frequently,1096,6,3,3,61,4,1,4,2544.0,7102,0,Y,18,3,1,80,1,8,3,3,7,7,7,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,7.841885928984623
45.0,No,Travel_Frequently,1297,1,4,2,44,3,2,3,5399.0,14511,4,Y,12,3,3,80,0,12,3,3,4,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8.594154232552366
33.0,No,Travel_Rarely,217,10,4,2,43,3,2,3,5487.0,10410,1,Y,14,3,2,80,0,10,2,2,10,4,0,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,8.610319169405722
28.0,No,Travel_Frequently,783,1,2,3,42,2,2,4,6834.0,19255,1,Y,12,3,3,80,1,7,2,3,7,7,0,7,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,8.82981174915805
29.0,Yes,Travel_Frequently,746,24,3,3,45,4,1,1,1091.0,10642,1,Y,17,3,4,80,0,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,6.9957661563048505
39.0,No,Non-Travel,1251,21,4,1,32,1,2,3,5736.0,3987,6,Y,19,3,3,80,1,10,1,3,3,2,1,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,8.654691704601872
27.0,No,Travel_Rarely,1354,2,4,2,41,3,1,2,2226.0,6073,1,Y,11,3,3,80,1,6,3,2,5,3,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,7.708410667257367
34.0,No,Travel_Frequently,735,22,4,3,86,2,2,4,5747.0,26496,1,Y,15,3,2,80,0,16,3,3,15,10,6,11,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,8.656607247198915
28.0,Yes,Travel_Rarely,1475,13,2,4,84,3,2,3,9854.0,23352,3,Y,11,3,4,80,0,6,0,3,2,0,2,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,9.195734219586821
47.0,No,Non-Travel,1169,14,4,3,64,3,2,2,5467.0,2125,8,Y,18,3,3,80,1,16,4,4,8,7,1,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,8.60666819784384
56.0,No,Travel_Rarely,1443,11,5,4,89,2,2,1,5380.0,20328,4,Y,16,3,3,80,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,8.59062950948942
39.0,No,Travel_Rarely,867,9,2,1,87,3,2,1,5151.0,12315,1,Y,25,4,4,80,1,10,3,3,10,0,7,9,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,8.54714026778419
38.0,No,Travel_Frequently,1394,8,3,4,58,2,2,2,2133.0,18115,1,Y,16,3,3,80,1,20,3,3,20,11,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,7.665753431861699
58.0,No,Travel_Rarely,605,21,3,4,72,3,4,4,16581.0,11761,4,Y,13,3,3,80,1,29,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,9.716073048676163
32.0,Yes,Travel_Frequently,238,5,2,1,47,4,1,3,2432.0,15318,3,Y,14,3,1,80,0,8,2,3,4,1,0,3,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,7.796880342783522
38.0,No,Travel_Rarely,1206,9,2,2,71,3,1,4,4771.0,14293,2,Y,19,3,4,80,2,10,0,4,5,2,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,8.470520783217808
49.0,No,Travel_Frequently,1064,2,1,2,42,3,5,4,16581.0,13738,3,Y,15,3,4,80,0,28,3,3,5,4,4,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.716073048676163
42.0,No,Travel_Rarely,419,12,4,2,77,3,2,4,5087.0,2900,3,Y,12,3,3,80,2,14,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,8.534640105019959
27.0,Yes,Travel_Frequently,1337,22,3,1,58,2,1,2,2863.0,19555,1,Y,12,3,1,80,0,1,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.9599745280805365
35.0,No,Travel_Rarely,682,18,4,2,71,3,2,1,5561.0,15975,0,Y,16,3,4,80,1,6,2,1,5,3,0,4,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,8.62371303479391
28.0,No,Non-Travel,1103,16,3,3,49,3,1,3,2144.0,2122,1,Y,14,3,3,80,0,5,3,2,5,3,1,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,7.6708948313621175
31.0,No,Non-Travel,976,3,2,3,48,3,1,1,3065.0,3995,1,Y,13,3,4,80,1,4,3,4,4,2,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,8.028129059431759
36.0,No,Non-Travel,1351,9,4,1,66,4,1,2,2810.0,9238,1,Y,22,4,2,80,0,5,3,3,5,4,0,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,7.941295570906532
34.0,No,Travel_Rarely,937,1,3,1,32,3,3,4,9888.0,6770,1,Y,21,4,1,80,0,14,3,2,14,8,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,9.19917830726999
34.0,No,Travel_Rarely,1239,13,4,4,39,3,3,3,8628.0,22914,1,Y,18,3,3,80,1,9,2,2,8,7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,9.062883902508307
